Time, P (deg/s), Q (deg/s), R (deg/s), P dot (deg/s^2), Q dot (deg/s^2), R dot (deg/s^2), q bar (psf), Reynolds Number, V_{Total} (ft/s), V_{Inertial} (ft/s), UBody, VBody, WBody, Aero V_{X Body} (ft/s), Aero V_{Y Body} (ft/s), Aero V_{Z Body} (ft/s), V_{North} (ft/s), V_{East} (ft/s), V_{Down} (ft/s), Rho (slugs/ft^3), Absolute Viscosity, Kinematic Viscosity, Temperature (R), P_{SL} (psf), P_{Ambient} (psf), Turbulence Magnitude (ft/sec), Turbulence X Direction (rad), Turbulence Y Direction (rad), Turbulence Z Direction (rad), Wind V_{North} (ft/s), Wind V_{East} (ft/s), Wind V_{Down} (ft/s), Altitude ASL (ft), Altitude AGL (ft), Phi (deg), Theta (deg), Psi (deg), Alpha (deg), Beta (deg), Latitude (deg), Longitude (deg), ECEF X (ft), ECEF Y (ft), ECEF Z (ft), EPA (deg), Distance AGL (ft), Terrain Radius (ft), navigation/actual-heading-rad, systems/mixture-pos-norm, guidance/delta-lat-rad, guidance/delta-lon-rad, guidance/heading-to-waypoint-rad, guidance/wp-distance-a, guidance/wp-distance, guidance/heading-to-waypoint-positive, guidance/wp-heading-rad, guidance/wp-heading-deg, guidance/selected_target_heading, guidance/x1, guidance/y1, guidance/x2, guidance/y2, guidance/angle-to-heading-rad, guidance/x1y2, guidance/x2y1, guidance/angle-to-heading-sense, ap/roll-control-autopilot-on, ap/roll-autopilot-windup-trigger, ap/limited-roll-angle-rad, ap/roll-attitude-selector, ap/limited-roll-angle-error, ap/roll-rate-pid-control, ap/total-limited-roll-rate, ap/roll-rate-saturation, ap/limited-roll-rate-error, ap/roll-command-pid-control, ap/roll-cmd-smoother, ap/roll-cmd-norm-output, ap/roll-command-selector-steering, fcs/attitude/sensor/phi-rad, fcs/wing-leveler-ap-on-off, fcs/roll-ap-error-pid, fcs/roll-ap-autoswitch, fcs/heading-true-degrees, fcs/heading-error, fcs/heading-error-bias-switch, fcs/heading-corrected, fcs/heading-command, fcs/heading-roll-error-lag, fcs/heading-roll-error, fcs/heading-roll-error-switch, fcs/heading-pi-controller, fcs/roll-command-selector, fcs/altitude-error, fcs/alt-error-lag, fcs/hdot-command, fcs/hdot-error, fcs/ap-alt-hold-switch, fcs/windup-trigger, fcs/altitude-hold-pid, fcs/elevator, fcs/pitch-trim-sum, fcs/elevator-control, fcs/elevator-actuator, fcs/roll-trim-sum, fcs/left-aileron-control, fcs/left-aileron-actuator, fcs/right-aileron-control, fcs/right-aileron-actuator, fcs/effective-aileron-pos, fcs/yaw-trim-sum, fcs/rudder-control, fcs/flaps-control, fcs/flap-position-normalizer, IO320 Power Available (engine 0 in HP), IO320 HP (engine 0), IO320 equivalent ratio (engine 0), IO320 MAP (engine 0 in inHg), Simulated Clark Y Airfoil McCauley 7570 Propeller Torque (engine 0), Simulated Clark Y Airfoil McCauley 7570 Propeller PFactor Pitch (engine 0), Simulated Clark Y Airfoil McCauley 7570 Propeller PFactor Yaw (engine 0), Simulated Clark Y Airfoil McCauley 7570 Propeller Thrust (engine 0 in lbs), Simulated Clark Y Airfoil McCauley 7570 Propeller RPM (engine 0), steer-cmd-norm
10.80200014, -3.8650554609658241, 21.9004840790725410, 0.4826244775080761, -9.1852334034280734, 91.1057817109067260, 18.0147519079015870, 87.26287086, 8381121.681, 274.244307887, 1376.87007227, 274.1843705091080200, 5.6898519236749419, 0.7049555261985308, 274.1843705091080200, 5.6898519236749419, 0.7049555261985308, 194.6866035672352100, -166.5298075252075000, -98.7695531555509230, 0.002320514293, 3.720624022e-007, 0.0001603361889, 515.7109217, 2116.22, 2053.562256, 0, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 831.34507040679, 831.34507343918, 3.1288385099840657, 21.3766351452321430, 318.2052614182366600, 0.14731287956238, 1.1888228654861, 0.0022753744893292, -0.0016678732327943, 20926481.3197023870000000, -609.1673428577230400, 831.0486704514754600, 0.045198406941906, 831.34507343918, 20925649.999997, 5.55630515, 0.970034131, -3.95638053e-005, 2.89824238e-005, 2.50935409, 6.01318884e-010, 1036.97803, 8.79235411, 2.50935411, 143.785991, 2.50935411, 0.7472513, -0.664541567, -0.806706661, 0.590952081, 3.04695103, 0.441589713, 0.536090136, -1, 0, 1, -0.523000002, 0, -0.0554264747, -0.173999995, 0.34799999, 0, -0.108902231, -0.272255577, -0.28241238, 0, 0, -0.317534766, -1, 0.895645678, 0, 318.204385, -318.204376, 360, 30, 0.5235, 0.392693719, 0.33726725, 0, 0, 0, -100, -88.4799596, -9.88341808, -108.499023, 0, 0, 0, -0, 0, 0, 0.0277840276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -825, -1.5, 1.33967, 29.2511, 0, -0, 0, 0, 0, 0
10.98300014, -3.9041447355771037, 19.3433386382336500, 3.0482294696540633, 5.7895020552033722, -34.7370681649844070, 10.6580637388947200, 84.69078064, 8255272.122, 270.245081632, 1381.93375179, 270.1106912571550500, 4.2261242892566413, 7.3998978654447223, 270.1106912571550500, 4.2261242892566413, 7.3998978654447223, 189.6053501518905500, -161.2431730318337200, -106.1713390913709700, 0.002319265855, 3.720257666e-007, 0.0001604066929, 515.6456602, 2116.22, 2052.19751, 0, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 849.65295346454, 849.65297014266, 2.6663693530642014, 24.9588133586005050, 318.7404171753662500, 1.5692710876465, 0.89603465795517, 0.0023702063852008, -0.0017487665717301, 20926499.6253003520000000, -638.7130608818251900, 865.6854498391625200, 0.045950460294747, 849.65297014266, 20925649.999983, 5.56505034, 0.969389471, -4.12318295e-005, 3.04059886e-005, 2.50617871, 6.5614697e-010, 1083.22253, 8.78917862, 2.50617862, 143.604035, 2.50617862, 0.753034197, -0.657981382, -0.804826031, 0.593510792, 3.05887204, 0.446933925, 0.529560566, -1, 0, 1, -0.523000002, 0, -0.0470537394, -0.173999995, 0.34799999, 0, -0.104231074, -0.260577686, -0.257096605, 0, 0, -0.271515234, -1, 1.38527781, 0, 318.705485, -318.705475, 360, 30, 0.5235, 0.399073202, 0.352019489, 0, 0, 0, -100, -89.5762382, -9.98948288, -115.384338, 0, 0, 0, -0, 0, 0, 0.0270017067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -825, -1.5, 1.34056, 29.2295, 0, 0, 0, 0, 0, 0
11.17100014, -1.4910599995998397, -60.0168344483895590, 3.9663474775010577, 20.0105467364731770, -257.8841659978326700, 0.1962959400912096, 81.83630644, 8113389.583, 265.732856393, 1387.15210206, 265.4080564472764600, 1.1567381060097286, -13.0834436116054840, 265.4080564472764600, 1.1567381060097286, -13.0834436116054840, 183.7356861877868300, -155.7092322979660000, -113.0231661514130800, 0.002317850944, 3.719842141e-007, 0.0001604866848, 515.5716717, 2116.22, 2050.651367, 0, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 870.39742018655, 870.39742798358, 2.4093139583365057, 22.2718872241545930, 319.3091115678771000, -2.8221440315247, 0.24940995872021, 0.0024655985293925, -0.0018296917379934, 20926520.3673737570000000, -668.2705329109895700, 900.5270178930590000, 0.046731760167664, 870.39742798358, 20925649.999992, 5.57563851, 0.968659125, -4.29098218e-005, 3.18299208e-005, 2.50336903, 7.1359918e-010, 1129.651, 8.78636909, 2.50336909, 143.443049, 2.50336909, 0.759958674, -0.649971395, -0.803155373, 0.595769625, 3.07227035, 0.452760309, 0.522028029, -1, 0, 1, -0.523000002, 0, -0.0422764495, -0.173999995, 0.34799999, 0, -0.14292632, -0.357315801, -0.341798818, 0, 0, -0.274583203, -1, 1.51273792, 0, 319.312187, -319.312195, 360, 30, 0.5235, 0.405141554, 0.36286512, 0, 0, 0, -100, -90.568192, -10.0813141, -123.319397, 0, 0, 0, -0, 0.999969482, 0.401337752, 0.34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -825, -1.5, 1.34157, 29.208, 0, -0, 0, 0, 0, 0
11.37700015, 2.0377216665164650, 12.6149438572083580, 2.6167623148493022, 9.3968332483605206, 450.1826127212316400, -9.8651691045367951, 79.0692567, 7973417.475, 261.285799621, 1382.77138683, 260.3102314827597200, -1.9644133037916802, -22.4720615254088970, 260.3102314827597200, -1.9644133037916802, -22.4720615254088970, 186.0068125734568700, -158.9109672039243200, -92.5211956060599760, 0.002316359896, 3.719404447e-007, 0.0001605711004, 515.4936784, 2116.22, 2049.022217, 0, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 892.08769678697, 892.08766664192, 2.6180525153379532, 15.3247568713315760, 319.6895264237841700, -4.933997631073, -0.43076834082603, 0.0025701151217329, -0.0019185592232579, 20926542.0549111250000000, -700.7289242829053800, 938.7012838839517600, 0.047596621533742, 892.08766664192, 20925650.00003, 5.58185695, 0.967889569, -4.47237508e-005, 3.33714088e-005, 2.50054887, 7.7846618e-010, 1179.87781, 8.78354884, 2.50054884, 143.281449, 2.50054884, 0.763985758, -0.645233106, -0.80147196, 0.598032355, 3.08130798, 0.456888199, 0.517136216, -1, 0, 1, -0.523000002, 0, -0.0450146273, -0.173999995, 0.34799999, 0, -0.207297862, -0.518244654, -0.507910746, 0, 0, -0.240835547, -1, 3.62915851, 0, 319.668503, -319.668518, 360, 30, 0.5235, 0.410913951, 0.365899324, 0, 0, 0, -100, -91.4657487, -10.1612196, -104.800827, 0, 0, 0, -0, 0, 0, 0.0445982916, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -825, -1.5, 1.34264, 29.1864, 0, -0, -0, 0, 0, 0
11.56400015, 1.9774200631029710, 26.9765831409615020, 0.7135479797033464, -3.2805011115234524, -83.2428970072616470, -9.8708106211579327, 77.14422276, 7874585.385, 258.146219238, 1381.62349681, 258.0503819861951300, -3.1432588637309236, 6.2921210717659468, 258.0503819861951300, -3.1432588637309236, 6.2921210717659468, 186.0733844492260400, -159.4221348825871300, -82.1969950299996410, 0.00231527118, 3.719084418e-007, 0.0001606327714, 515.4367087, 2116.22, 2047.832764, 0, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 907.97094294429, 907.9709399119, 3.1554127788736763, 20.0522648765931630, 320.2398759510745700, 1.3967837095261, -0.69766634702682, 0.0026662348674057, -0.0020009017334839, 20926557.9355243740000000, -730.8040149914101000, 973.8085160334176200, 0.048382099489294, 907.9709399119, 20925650.000003, 5.59161732, 0.967327711, -4.63921861e-005, 3.4800305e-005, 2.4980065, 8.40824022e-010, 1226.22363, 8.78100658, 2.49800658, 143.135777, 2.49800658, 0.770246988, -0.637745699, -0.79994902, 0.600067968, 3.0936096, 0.462200552, 0.510164022, -1, 0, 1, -0.523000002, 0, -0.0543510541, -0.173999995, 0.34799999, 0, -0.209452718, -0.523631796, -0.526266573, 0, 0, -0.234699609, -1, 4.34757296, 0, 320.227773, -320.227783, 360, 30, 0.5235, 0.416404825, 0.362053752, 0, 0, 0, -100, -92.2778915, -10.236701, -92.0248871, 0, 0, 0, -0, 0, 0, 0.0270383086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -825, -1.5, 1.34342, 29.1649, 0, 0, -0, 0, 0, 0
11.74600015, 1.2903539417835017, 15.1581434117105670, -0.7788458198212754, -4.0798496701634956, -29.1317303260501640, -6.6752074164392283, 74.88612298, 7757345.196, 254.398710615, 1387.28522157, 254.2620868881780300, -2.6773016575470407, 7.8947570978344999, 254.2620868881780300, -2.6773016575470407, 7.8947570978344999, 180.8130844972517700, -153.6596842619408700, -92.6131324528065820, 0.002314203419, 3.718770643e-007, 0.0001606933365, 515.3808172, 2116.22, 2046.666504, 0, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 923.7143352665, 923.7143230252, 3.4949741436784700, 23.3157503581787040, 320.4282013068555600, 1.7784444093704, -0.60299408435822, 0.0027572193655427, -0.0020785712909794, 20926573.6763339970000000, -759.1724081821606700, 1007.0402091978040000, 0.049138330920878, 923.7143230252, 20925650.000012, 5.59547446, 0.966776809, -4.79927912e-005, 3.6167592e-005, 2.49578854, 9.02850683e-010, 1270.64758, 8.77878857, 2.49578857, 143.008685, 2.49578857, 0.772701124, -0.634770016, -0.798616097, 0.601840784, 3.0996855, 0.465043038, 0.506937563, -1, 0, 1, -0.523000002, 0, -0.0606622547, -0.173999995, 0.34799999, 0, -0.197598249, -0.493995622, -0.497024009, 0, 0, -0.213223828, -1, 3.71918386, 0, 320.448787, -320.448792, 360, 30, 0.5235, 0.421627906, 0.360965669, 0, 0, 0, -100, -93.0127485, -10.3036442, -102.028557, 0, 0, 0, -0, 0.296875, 0.119150781, 0.0270002316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -825, -1.5, 1.34418, 29.1439, 0, 0, -0, 0, 0, 0
11.93100015, 0.5635885844882245, -3.5340506097211302, -1.4729950911747383, -3.3130906931066515, -17.4499934700133540, -1.7584138448152544, 72.49956295, 7631460.467, 250.378029308, 1392.96853938, 250.3746382841181300, -1.3027321480624168, 0.0308752303567815, 250.3746382841181300, -1.3027321480624168, 0.0308752303567815, 175.5324186834512500, -147.8174691230200900, -100.9325471575247400, 0.002312985715, 3.718412529e-007, 0.0001607624581, 515.3170382, 2116.22, 2045.336426, 0, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 941.72736703232, 941.72737212852, 3.5714984588690504, 23.8369820806088730, 320.2410415131832300, 0.0070654936134815, -0.29811477661133, 0.0028473992632312, -0.0021548471246457, 20926591.6867255900000000, -787.0318886667838600, 1039.9781945881241000, 0.049911274651873, 941.72737212852, 20925649.999995, 5.59269975, 0.966148524, -4.9570539e-005, 3.75030759e-005, 2.49390649, 9.65929781e-010, 1314.28601, 8.7769065, 2.4939065, 142.900842, 2.4939065, 0.770936846, -0.636911595, -0.797481973, 0.603342773, 3.09879299, 0.46513918, 0.50792551, -1, 0, 1, -0.523000002, 0, -0.0623723306, -0.173999995, 0.34799999, 0, -0.18469432, -0.4617358, -0.464531566, 0, 0, -0.217825781, -1, 3.07195485, 0, 320.289795, -320.289795, 360, 30, 0.5235, 0.426596256, 0.364223927, 0, 0, 0, -100, -93.6776745, -10.360548, -110.903069, 0, 0, 0, -0, 0.3203125, 0.128557422, 0.105344956, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -825, -1.5, 1.34506, 29.1232, 0, 0, -0, 0, 0, 0
12.13300016, -0.2533050463506462, 0.0052641807336301, -1.2938551864785910, -4.6742747219291330, 16.0775572491782840, 2.7138985172208958, 70.05250854, 7500128.831, 246.190627724, 1396.12578813, 246.1669952006722600, 0.3558824380358566, -3.3924918078050661, 246.1669952006722600, 0.3558824380358566, -3.3924918078050661, 172.2725672744707900, -144.2463847636058500, -101.3262068721423100, 0.002311589196, 3.718001267e-007, 0.0001608417806, 515.2438505, 2116.22, 2043.811157, 0, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 962.15865579993, 962.15865428001, 3.4792070486320368, 23.4868932115933370, 319.9250368868117100, -0.78955817222595, 0.082824312150478, 0.0029430391379316, -0.0022351393396134, 20926612.1151257310000000, -816.3584474646396500, 1074.9105532756096000, 0.050751067576618, 962.15865428001, 20925650.000002, 5.58706496, 0.965428038, -5.12504084e-005, 3.89139714e-005, 2.49217181, 1.03522535e-009, 1360.61292, 8.77517176, 2.49217176, 142.801442, 2.49217176, 0.767335766, -0.641245524, -0.796434135, 0.604725284, 3.09489305, 0.464027345, 0.510709822, -1, 0, 1, -0.523000002, 0, -0.0609004907, -0.173999995, 0.34799999, 0, -0.170727387, -0.426818468, -0.430516119, 0, 0, -0.214757812, -1, 2.68012106, 0, 319.966922, -319.966919, 360, 30, 0.5235, 0.431322296, 0.370421827, 0, 0, 0, -100, -94.2793244, -10.4077406, -111.86982, 0, 0, 0, -0, 0.28125, 0.112879688, 0.105344956, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -825, -1.5, 1.34606, 29.1026, 0, -0, 0, 0, 0, 0
12.33100016, -1.0986104383318016, 1.2939610866062885, -0.4449156727378000, -3.4198649536928065, 15.7446578802361630, 4.9896441396340485, 67.69152344, 7371287.136, 242.07733134, 1398.33623305, 242.0578238037822100, 1.4880629018004081, -2.6888571683820786, 242.0578238037822100, 1.4880629018004081, -2.6888571683820786, 169.7435373384759600, -141.5712994247265300, -99.5249747020687180, 0.002310234355, 3.717602226e-007, 0.000160918833, 515.1728552, 2116.22, 2042.331787, 0, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 982.24060725421, 982.24057829008, 3.2829294819498966, 23.6283856380607030, 319.7535766298658500, -0.63643401861191, 0.35220259428024, 0.0030367005638621, -0.0023134102603241, 20926632.1941572840000000, -844.9467946557481400, 1109.1203557231504000, 0.051586682414836, 982.24057829008, 20925650.000029, 5.58387301, 0.964729233, -5.28705605e-005, 4.02682999e-005, 2.49068388, 1.10420806e-009, 1405.21448, 8.77368379, 2.49068379, 142.716181, 2.49068379, 0.765285038, -0.643691549, -0.79553344, 0.605909684, 3.09318894, 0.463693619, 0.512078166, -1, 0, 1, -0.523000002, 0, -0.0576191656, -0.173999995, 0.34799999, 0, -0.155751228, -0.389378071, -0.392753165, 0, 0, -0.176408203, -1, 2.2322621, 0, 319.784024, -319.784027, 360, 30, 0.5235, 0.435817846, 0.378198683, 0, 0, 0, -100, -94.8237196, -10.4489603, -110.101715, 0, 0, 0, -0, 0.09375, 0.0376265625, 0.0995428142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -825, -1.5, 1.34704, 29.0819, 0, -0, 0, 0, 0, 0
12.52100016, -1.5791878249456699, 18.0638468168443640, 0.4958486011040970, -2.1809603323045179, 22.4461244073102080, 4.7490797883447886, 65.53796538, 7251805.548, 238.261598923, 1401.07594348, 238.2323665189382200, 1.7616905191775512, 3.2902144102288777, 238.2323665189382200, 1.7616905191775512, 3.2902144102288777, 166.7061337020288400, -138.4581511486265400, -99.8168192448207920, 0.002308951691, 3.717224786e-007, 0.0001609918836, 515.1055729, 2116.22, 2040.931274, 0, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 1001.109402243, 1001.1094278693, 3.1035365742001231, 25.6551877394149590, 319.8827722589420500, 0.79125863313675, 0.42364507913589, 0.0031242709540043, -0.002386305427488, 20926651.0601406840000000, -871.5717114390372400, 1141.1054739683509000, 0.052380516531767, 1001.1094278693, 20925649.999974, 5.58560393, 0.964067678, -5.44012364e-005, 4.15429058e-005, 2.48941958, 1.17132692e-009, 1447.29211, 8.77241946, 2.48941946, 142.643735, 2.48941946, 0.766398069, -0.642365939, -0.794766733, 0.606915019, 3.09618385, 0.465138495, 0.510531068, -1, 0, 1, -0.523000002, 0, -0.0543903895, -0.173999995, 0.34799999, 0, -0.147026807, -0.367567018, -0.369454819, 0, 0, -0.17180625, -1, 2.28551263, 0, 319.883205, -319.883209, 360, 30, 0.5235, 0.440094146, 0.385703743, 0, 0, 0, -100, -95.3163086, -10.4852571, -110.084457, 0, 0, 0, -0, 0, 0, 0.0272155518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -825, -1.5, 1.34796, 29.0612, 0, 0, 0, 0, 0, 0
12.71300017, -1.6241519158934210, 14.9683975813914710, 1.2072325496670704, 1.3617327886713668, -20.4164042520412610, 2.8099884649006048, 63.2703227, 7123941.988, 234.170783815, 1406.06765212, 234.0744622299027900, 1.3076427161779849, 6.5872752090200253, 234.0744622299027900, 1.3076427161779849, 6.5872752090200253, 161.5017117853843400, -133.2315538708661500, -105.5863895515342000, 0.002307621762, 3.71683285e-007, 0.0001610676845, 515.0358102, 2116.22, 2039.47937, 0, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 1020.5502393767, 1020.5502246656, 2.9743135630215627, 28.5725673641969850, 320.2294649239867100, 1.6119805574417, 0.31994938850403, 0.0032097402277851, -0.0024570675666551, 20926670.4981598970000000, -897.4176351316983800, 1172.3232716890459000, 0.053174350648698, 1020.5502246656, 20925650.000015, 5.5915582, 0.963381847, -5.59123109e-005, 4.27946106e-005, 2.48831576, 1.23939126e-009, 1488.74866, 8.77131582, 2.48831582, 142.580497, 2.48831582, 0.770209278, -0.637791241, -0.794096433, 0.607791786, 3.10324235, 0.468126863, 0.50646776, -1, 0, 1, -0.523000002, 0, -0.0520370416, -0.173999995, 0.34799999, 0, -0.145282358, -0.363205895, -0.362345138, 0, 0, -0.148796484, -1, 2.26433004, 0, 320.224385, -320.224396, 360, 30, 0.5235, 0.444161888, 0.392124861, 0, 0, 0, -100, -95.7620215, -10.5155544, -115.46447, 0, 0, 0, -0, 0, 0, 0.0270004692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -825, -1.5, 1.34892, 29.0406, 0, 0, 0, 0, 0, 0
12.90200017, -1.1084333804565685, 13.2073840081981440, 1.4632061130168390, 3.2957932171471613, -2.8367040523565050, 0.2833481634208689, 60.92429139, 6989280.349, 229.857720411, 1411.797636, 229.7771860204395000, 0.4736869530798251, 6.0656440655652357, 229.7771860204395000, 0.4736869530798251, 6.0656440655652357, 155.3902753081046300, -127.2909905079566900, -112.4472313739141200, 0.002306228271, 3.716421872e-007, 0.0001611471816, 514.9626705, 2116.22, 2037.958374, 0, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 1041.2687880546, 1041.2687442973, 2.9396060941294389, 30.9462910452364750, 320.6453206217794900, 1.5121393203735, 0.11807426810265, 0.0032921960788129, -0.0025248528617469, 20926691.2139233690000000, -922.1764016925619700, 1202.4405793885931000, 0.053968184746173, 1041.2687442973, 20925650.000044, 5.5987222, 0.962663379, -5.73481047e-005, 4.39755859e-005, 2.48741433, 1.30566435e-009, 1528.03357, 8.77041436, 2.48741436, 142.528843, 2.48741436, 0.774758612, -0.632257141, -0.79354821, 0.608507385, 3.11130822, 0.471446335, 0.501726508, -1, 0, 1, -0.523000002, 0, -0.0512713827, -0.173999995, 0.34799999, 0, -0.153784528, -0.384461321, -0.381804789, 0, 0, -0.156466406, -1, 2.60618782, 0, 320.634882, -320.634888, 360, 30, 0.5235, 0.448031245, 0.396759868, 0, 0, 0, -100, -96.1653192, -10.5401173, -122.483345, 0, 0, 0, -0, 0, 0, 0.027000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -825, -1.5, 1.34993, 29.02, 0, 0, 0, 0, 0, 0
13.08900018, -0.4974744688837103, 12.7526172725305250, 1.2869133450544252, 2.9952812132055988, -14.4481192437340930, -1.6757056081069746, 58.57705334, 6851945.287, 225.457674502, 1417.34230429, 225.3842503022642300, -0.3338258425190588, 5.7438025502961869, 225.3842503022642300, -0.3338258425190588, 5.7438025502961869, 149.2966437633495800, -121.5004005877107700, -118.1146062885057100, 0.002304769354, 3.715991284e-007, 0.0001612305059, 514.886052, 2116.22, 2036.366211, 0, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 1062.9570037946, 1062.9569438919, 3.0268518581800792, 33.1787963860472600, 321.0667117743083700, 1.4598376750946, -0.084835521876812, 0.0033706149049324, -0.0025888824875904, 20926712.8994300850000000, -945.5635403695956700, 1231.0835206961860000, 0.054753662709508, 1062.9569438919, 20925650.00006, 5.60606692, 0.961911295, -5.87139803e-005, 4.50914376e-005, 2.48668035, 1.37014233e-009, 1565.30872, 8.76968027, 2.48668027, 142.486779, 2.48668027, 0.779381427, -0.626549752, -0.793101297, 0.609089758, 3.11938748, 0.474713236, 0.496917427, -1, 0, 1, -0.523000002, 0, -0.052631069, -0.173999995, 0.34799999, 0, -0.164493352, -0.41123338, -0.408686358, 0, 0, -0.134990625, -1, 3.01219575, 0, 321.055735, -321.055725, 360, 30, 0.5235, 0.451711892, 0.399080813, 0, 0, 0, -100, -96.5302379, -10.5593739, -128.227844, 0, 0, 0, -0, 0.3125, 0.125421875, 0.0325868271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -825, -1.5, 1.35098, 28.9992, 0, 0, -0, 0, 0, 0
13.28600018, 0.1296600002467798, -8.4434514177971902, 0.8381659228752275, 3.4216980482989272, -29.5285672861227230, -2.6146040323934394, 56.01981329, 6699234.019, 220.558194646, 1422.34990883, 220.5524583712625600, -0.8904467506202908, -1.3181185219535561, 220.5524583712625600, -0.8904467506202908, -1.3181185219535561, 143.5746483470294400, -116.1399907488930600, -121.4740612927956800, 0.002303166082, 3.715518062e-007, 0.0001613221975, 514.8018025, 2116.22, 2034.616577, 0, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 1087.1243851446, 1087.1243863478, 3.1168013085326782, 33.0600231738004240, 321.2961024707074100, -0.34242069721222, -0.23131754994392, 0.0034510877435383, -0.0026541606695048, 20926737.0639707670000000, -969.4068654967227300, 1260.4768790745916000, 0.055593455630361, 1087.1243863478, 20925649.999999, 5.61051629, 0.961084826, -6.00954409e-005, 4.62126736e-005, 2.48604956, 1.43676826e-009, 1602.91504, 8.76904965, 2.48604965, 142.450645, 2.48604965, 0.782161453, -0.623075807, -0.792717037, 0.60958978, 3.12446776, 0.47679764, 0.4939228, -1, 0, 1, -0.523000002, 0, -0.0542832799, -0.173999995, 0.34799999, 0, -0.175064638, -0.437661596, -0.434518556, 0, 0, -0.138058594, -1, 2.9093679, 0, 321.310683, -321.310669, 360, 30, 0.5235, 0.455213032, 0.400929749, 0, 0, 0, -100, -96.86043, -10.5726109, -131.993668, 0, 0, 0, -0, 0.3828125, 0.153641797, 0.130369439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -825, -1.5, 1.35214, 28.9782, 0, -0, -0, 0, 0, 0
